# Time          5.0000E-01
# Units: Mol/m^3 porous medium
    Distance      H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq) 
   8.150000E+01  -1.801388E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156749E-10   0.000000E+00
   8.250000E+01  -1.962043E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156674E-10   0.000000E+00
   8.350000E+01  -2.086399E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156681E-10   0.000000E+00
   8.450000E+01  -2.162666E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156731E-10   0.000000E+00
   8.550000E+01  -2.207522E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156764E-10   0.000000E+00
   8.650000E+01  -2.235202E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156779E-10   0.000000E+00
   8.750000E+01  -2.253259E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156785E-10   0.000000E+00
   8.850000E+01  -2.265545E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156787E-10   0.000000E+00
   8.950000E+01  -2.274145E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156788E-10   0.000000E+00
   9.050000E+01  -2.280274E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.150000E+01  -2.284690E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.250000E+01  -2.287894E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.350000E+01  -2.290227E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.450000E+01  -2.291927E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.550000E+01  -2.293167E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.650000E+01  -2.294070E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.750000E+01  -2.294727E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.850000E+01  -2.295204E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.950000E+01  -2.295550E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
