# Time          1.5000E+00
# Units: Weight % Mineral
    Distance      Quartz         Kaolinite      (UO2)3(PO4)2.  Bogusite     
   8.050000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.150000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.250000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.350000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.450000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.550000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.650000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.750000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.850000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   8.950000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.050000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.150000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.250000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.350000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.450000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.550000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.650000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.750000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.850000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   9.950000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
